ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
7233,Male,25,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Sales,<=50K,brooke,vers,48.0,thornhill crescent,panbona,cherrybrook,2170,wa,2228433
7234,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Machine-op-inspct,>50K,amber,jones,44.0,oliver street,,tweed heads west,3472,sa,2099511
7235,Female,28,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K,nicholas,burton,59.0,hopetoun circuit,ballandoon,nathalia,4350,act,2899830
7236,Male,68,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Prof-specialty,<=50K,harrison,matqgiii,1428.0,marchan iicrcuit,openshaw,pingelly,2729,,5168270
7237,Male,42,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,>50K,dimitri,barrnrtt,7.0,moulden ccourt,,rihmnd,7000,vic,4218006
7238,Male,35,White,Married-civ-spouse,Masters,India,Private,Sales,<=50K,taliah,ketley,39.0,john cleland crescent,gumvale shopping centre,yangebup,2150,nsw,8297137
7239,Female,36,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,kiara,geard,30.0,callabonhjaxstreet,,hamiltona south,6255,nsq,8227527
7240,Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,lachlan,roy-gapper,4.0,lachlan street,woodbine,canley vale,2546,qld,2303955
7241,Female,22,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,zacjafy,couzner,175.0,axontsrreet,,wingham,2474,nsj,5089081
7242,Male,45,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Protective-serv,>50K,nathan,hearse,24.0,bracker place,,upwey,6014,wa,5669273
7243,Female,24,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,yrn,pinkerton,4.0,magrath crescent,,baffld creek,2550,qk,1652817
7244,Male,36,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Prof-specialty,>50K,hannah,gregory,2.0,mueller street,,pra hstan,2232,nsw,2267549
7245,Female,41,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,anthony,,39.0,macgregofztsreet,,dands eppel,7320,naw,9036754
7246,Female,26,White,Never-married,Some-college,United-States,Self-emp-not-inc,Prof-specialty,<=50K,richard,clare,13.0,allman circuit,,maroubra,2484,vic,3381656
7247,Female,25,White,Never-married,Some-college,United-States,Self-emp-not-inc,Farming-fishing,<=50K,brade,fehlamdt,23.0,oxley gsreet,,winton,3168,sa,3865880
7248,Male,53,White,Married-civ-spouse,Some-college,United-States,State-gov,Farming-fishing,<=50K,rourke,boeyzn,36.0,goodchild street,gilamba,westdale,4786,qlz,4702299
7249,Male,28,White,Widowed,Assoc-acdm,United-States,Local-gov,Prof-specialty,<=50K,megah,puge,11.0,sexton street,,210n0,noranda,vic,7277387
7250,Female,30,White,Never-married,Masters,United-States,Local-gov,Prof-specialty,<=50K,hannah,daly,19.0,carumbi place,,st albans park,3143,act,2145484
7251,Male,38,White,Married-civ-spouse,11th,United-States,Self-emp-not-inc,Craft-repair,<=50K,lynton,gallarello,3.0,bailey place,nareen garden,nambour,2250,qld,8447275
7252,Male,37,White,Divorced,Some-college,Germany,Local-gov,Protective-serv,<=50K,harrison,lennon,41.0,haddon street,,camberwell,2620,vic,4621428
7253,Male,30,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K,zoe,climpson,5.0,gardiner street,talmore,rostrevor,2223,qld,4217068
7254,Male,31,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,georgia,him,3.0,medleyjstreet,munro park,home hill,2824,act,4997109
7255,Male,36,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,,wescombe-down,4.0,mckeahnie atreet,,hamilron,2529,wa,9879951
7256,Male,59,White,Married-civ-spouse,HS-grad,Greece,Self-emp-not-inc,Exec-managerial,<=50K,dylan,blinnikka,3.0,builder drhescent,,camperdown,4157,,8940257
7257,Male,33,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,,murb,5.0,andrea olace,,diamonzdmoreek,5041,qlf,8505591
7258,Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,alana,mcadam,48.0,blackburn street,brokenspoke,highfields,3228,vic,1797447
7259,Male,49,White,Married-civ-spouse,Some-college,United-States,State-gov,Machine-op-inspct,>50K,aibara,joek,2.0,forbes street,lake downs super fine merino stud,orange,2602,nss,5276105
7260,Male,50,White,Separated,10th,United-States,Federal-gov,Craft-repair,<=50K,elki,higgs,32.0,corinna street,,double bay,2530,tas,6145613
7261,Male,33,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,tiarba,dufgy,2.0,traillz hplace,jilakin flat,ballajra,2166,qld,3158780
7262,Male,28,White,Married-civ-spouse,7th-8th,Mexico,Private,Handlers-cleaners,<=50K,moore,aky,17.0,oyourt mclarty,,yarraville,6210,,5226614
7263,Female,24,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K,jarryd,anderson,53180.0,brownlexs street,march rising,adelaide,2048,vic,5800387
7264,Male,32,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,jade,smith,239.0,de gilleraj place,,golden szquare,4226,vd,1570960
7265,Male,47,Black,Married-civ-spouse,HS-grad,United-States,Federal-gov,Transport-moving,>50K,benjamin,struck,15.0,fihelly street,,haberfield,4359,qld,6827580
7266,Male,24,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,phoebe,flint,66.0,madigan street,,woombye,3016,nsw,5396482
7267,Female,37,White,Married-civ-spouse,Some-college,United-States,Local-gov,Tech-support,>50K,jay,russo,289.0,ballumbir street,,allendale east,2755,,4536746
7268,Male,51,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,riley,campbell,3.0,o'sullivan street,,paynesville,2250,qld,9587602
7269,Male,52,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,zack,evans,39.0,halifax close,glenfield,rose bay,5085,nsw,9411643
7270,Female,22,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,chloe,hunter,40.0,castor place,,marino,2530,nsw,9860334
7271,Male,28,Other,Never-married,Assoc-acdm,United-States,Private,Other-service,<=50K,zachary,,8.0,archer street,,banora point,2428,,2617499
7272,Male,47,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,mollie,stevens,4.0,namatjira drive,the canberra hospital,collinsville,2117,qld,3968314
7273,Male,43,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,jones,ambbt,44.0,oliversvyreet,,tweedheaa west,3472,sa,2099511
7274,Male,25,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K,lachlan,jamieson,13.0,,,stockton,5204,vic,5830023
7275,Male,43,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,>50K,james,hollow,21.0,marengo place,,windsro,2145,,4824219
7276,Female,25,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,lachlan,wasilewski,9.0,johnston street,,parap,3078,nsw,7249746
7277,Male,59,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K,caitlin,shuker,8.0,ashburton circuit,,macleod,2147,nsw,6662235
7278,Female,29,White,Divorced,Assoc-acdm,United-States,Private,Prof-specialty,<=50K,courtny,fitzjyhn,7.0,,,moe,5564,nsw,8230809
7279,Female,30,White,Married-civ-spouse,9th,Portugal,Private,Machine-op-inspct,<=50K,jed,atkinson,11.0,wright place,,hoppers crossing,6210,nsw,7980194
7280,Female,24,Other,Married-civ-spouse,Some-college,Puerto-Rico,Private,Machine-op-inspct,<=50K,nemestia,durcinpki,14.0,forwood sdreet,,malvern,2567,nsw,2374990
7281,Male,38,White,Never-married,Bachelors,United-States,Private,Other-service,<=50K,finlay,koschel,46.0,augustus close,muranna,conder,4503,qld,6555094
7282,Male,37,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,>50K,lucy,lawson,57.0,yarra street,,talbot,4034,vic,3679522
7283,Male,26,White,Married-spouse-absent,Preschool,Mexico,Private,Machine-op-inspct,<=50K,kallie,furuld,22.0,callister crescent,,roberspn,3962,nsw,7997861
7284,Female,30,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,,mcdonald,21.0,sturdee crescent,,winchkeglsea,1245,vic,5824286
7285,Male,73,White,Married-civ-spouse,Masters,Poland,Local-gov,Prof-specialty,>50K,deakyn,steahr,1.0,airey ctracent,,yarraqnga,2256,nsw,1816149
7286,Male,30,Black,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,soif,,39.0,bullockcircuit,,kiala,3013,qld,6808217
7287,Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,darcie,blizzdard,,tauss place,drumulton,proserpine,4470,naw,3438900
7288,Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,timothy,jeninw,7.0,wolff vrexcent,,bentleilh east,2099,qld,6949469
7289,Male,18,White,Never-married,11th,United-States,Private,Other-service,<=50K,lara,higham,10.0,warring place,,killarney heights,6107,qld,3330277
7290,Female,22,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,kale,skewes,122.0,atherton street,village glen,newcomb,4064,qld,2408324
7291,Male,50,Black,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Sales,<=50K,lachlan,bilgon,2.0,armfield place,,mount harker,7271,vic,6696853
7292,Male,39,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K,amelie,henderson,22.0,charlton crescent,,mount pleasant,2463,qld,9080812
7293,Male,22,White,Never-married,Some-college,United-States,Private,Sales,<=50K,paris,mcarthur,154.0,yanda street,werrington,greenwich,2162,,6662056
7294,Female,33,Black,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,jayden,odermatt,2.0,oliver street,hillston,richmond,2574,qld,3480773
7295,Female,31,Asian-Pac-Islander,Never-married,HS-grad,Vietnam,Private,Handlers-cleaners,<=50K,grace,wasley,,sugarloaf circuit,,kilmore,3936,vic,7733273
7296,Male,29,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,jett,brown,57.0,abercrombie circuit,leneva,grenfell,5251,wa,9376098
7297,Male,38,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Machine-op-inspct,>50K,bennoz,leach,4.0,hendersoh street,,highgate,2232,,7499982
7298,Female,24,White,Never-married,Bachelors,United-States,Private,Sales,<=50K,,zwar,164.0,denison treet,,guildford,5014,vlc,7153518
7299,Female,29,White,Separated,HS-grad,United-States,Local-gov,Protective-serv,<=50K,peyton,marafioti,,franc place,,braddon,2145,nsw,1803143
7300,Male,49,White,Married-civ-spouse,Masters,United-States,Federal-gov,Adm-clerical,>50K,elizabeth,long,49.0,antill street,,mount buller,4300,wa,9592551
7301,Male,33,White,Married-civ-spouse,7th-8th,Mexico,Private,Machine-op-inspct,<=50K,paie,conroh,3.0,longmorecfescent,,glen waevrley,6110,nsw,4863299
7302,Male,28,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,domenique,shaw,9.0,bremer street,alva glen,tahmoor,4740,,4536399
7303,Female,22,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,olklr,bosnakis,23.0,wakelin circuit,,north sydney,2064,oic,3770004
7304,Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,georcia,brerpteon,1.0,lambrigg street,,leichhardt,6024,nsw,7523162
7305,Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,sarah,hunter,78.0,wettenhall circuit,,riverwood,4121,qld,2867104
7306,Male,49,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,<=50K,connor,waters,3.0,torres street,the hammond village,burton,2251,vic,2183233
7307,Male,29,White,Married-civ-spouse,HS-grad,Columbia,Private,Exec-managerial,<=50K,james,tanner,31.0,fitzmaurice street,woodlands retirem,bentley,2232,qld,4150070
7308,Female,25,White,Separated,HS-grad,United-States,Private,Exec-managerial,<=50K,rose,eastr,61.0,antillhstreet,,queanbeyan,4517,qlc,1364704
7309,Female,36,White,Married-spouse-absent,HS-grad,United-States,Private,Adm-clerical,<=50K,madison,davis,135.0,knox street,caravan park,mooroolbark,3068,nsw,9116437
7310,Male,36,White,Never-married,Doctorate,United-States,State-gov,Prof-specialty,<=50K,,young,51.0,mcclure street,,east kilara,4137,bsh,8019399
7311,Male,21,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,katelyn,trezise,22.0,demaine czdscent,,cossing hoppers,3803,wa,8582736
7312,Female,18,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,ruby,sunderland,10.0,jenkinson street,,beechboro,6288,nsd,8817764
7313,Male,30,White,Never-married,Assoc-voc,United-States,Local-gov,Protective-serv,<=50K,charlie,azzollini,53.0,savery sfreet,,urana,4207,sa,2303183
7314,Female,44,Black,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,rjb,hay,98.0,cutlack street,two mile,tamworoth,2171,,8119434
7315,Male,40,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,mitchell,coventry,43.0,osburn drive,,queenstown,3094,sa,3445352
7316,Male,43,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,abbey,gray,15.0,blandon place,,ringwood,4075,,4258662
7317,Male,45,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,lucy,shearer,17.0,,,borno,5120,nss,1889054
7318,Female,29,Asian-Pac-Islander,Married-spouse-absent,Some-college,India,Private,Sales,<=50K,kyle,hutchinson,2.0,barnett close,,doveton,5045,,9633324
7319,Female,40,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,<=50K,cautlin,msq,5.0,lavan place,,caloundra,4242,,4814741
7320,Male,43,White,Married-civ-spouse,Some-college,United-States,Private,Other-service,<=50K,jabk,goldberg,2.0,sharwood crejscent,,ashmuore,5023,,1631675
7321,Female,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,ryan,edson,17.0,trimmer place,yukana retirement vilage,laidley,5162,nsw,1209066
7322,Male,32,White,Married-civ-spouse,Bachelors,United-States,State-gov,Tech-support,<=50K,rebekah,sibley,10.0,fortescue place,,surry hills,7019,nsw,3881262
7323,Female,19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,alivia,van beufeichem,38.0,prichard circuit,,altona north,2580,nsw,3804143
7324,Male,21,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,erin,newsom,18.0,nambir court,,alexamdvria,2602,vic,7801219
7325,Male,23,White,Married-civ-spouse,Assoc-voc,United-States,Private,Handlers-cleaners,<=50K,jaie,kelly,46.0,brereton street,wombat springs,chapman,3053,w,7583096
7326,Female,24,Black,Never-married,11th,United-States,Private,Other-service,<=50K,kirar,senkefch,97.0,moruya curcuit,benooka,murgod,4179,,6199490
7327,Male,52,White,Divorced,Assoc-voc,United-States,Private,Other-service,<=50K,april,davis,9.0,burrendong street,,mullha,,vic,4723098
7328,Male,19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,brooke,robinson,19.0,campbell street,,paddington,3141,sa,5555220
7329,Male,54,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K,lauren,o'kane,27.0,gangele street,,terrigal,2130,nsw,3185112
7330,Female,50,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K,tahlia,droegemueller,6.0,crisp circuit,willandra,templestowe,6010,nsw,8013686
7331,Male,29,White,Divorced,Some-college,United-States,Private,Machine-op-inspct,<=50K,mirlex,charles,1.0,chewingsvstreet,,north ryde,2078,vic,8848099
7332,Male,17,White,Never-married,10th,United-States,Private,Tech-support,<=50K,deakin,fletcher,19.0,barada crescent,,dandenong,6210,vic,7082268
7333,Female,47,White,Divorced,HS-grad,Puerto-Rico,Private,Other-service,<=50K,danuee,mcdonald,12.0,noala jstreet,,nortcote,4707,nsw,5942584
7334,Female,46,Black,Divorced,Bachelors,United-States,Private,Prof-specialty,<=50K,joshua,lloky,68.0,disney court,,west wyxalong,4161,qld,5760234
7335,Male,30,White,Married-civ-spouse,Some-college,United-States,Private,Handlers-cleaners,<=50K,james,aherne,46.0,stuckey place,,essendon,3850,nsw,8346604
7336,Female,58,White,Married-civ-spouse,Some-college,United-States,Private,Other-service,<=50K,elizabeth,beard,15.0,yambina crescent,,bargara,2444,qld,2869716
7337,Female,48,Black,Divorced,Bachelors,United-States,Private,Prof-specialty,<=50K,harley,chaplin,102.0,sturgess place,corker house,gympie,3860,vic,1011431
7338,Male,23,White,Never-married,Some-college,Mexico,Private,Protective-serv,<=50K,hugo,hodgmn,15.0,larcombe crescent,,alice speings,2444,a,5748905
7339,Female,23,White,Never-married,Assoc-voc,United-States,Private,Adm-clerical,<=50K,ethan,tozer,133.0,kidman close,,upper mount gravatt,2774,nsw,8845996
7340,Male,45,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,danjel,pllu,11.0,crozier circuit,hill padua,coolbellup,2229,nsw,1819136
7341,Male,20,Black,Never-married,Some-college,United-States,Private,Sales,<=50K,kayla,henningsen,18.0,,,moorebank,5352,nsw,1307864
7342,Male,26,White,Never-married,7th-8th,United-States,Private,Machine-op-inspct,<=50K,kiria,verrell,46.0,learmonth drive,,doubleview,3204,,3403917
7343,Female,50,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,>50K,koula,hooper,49.0,severne crescent,,raymond terrace,3183,qld,7091509
7344,Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,cameron,chifuntwe,35.0,clarey crescent,,gordon park,6230,vic,9444696
7345,Male,26,White,Never-married,Some-college,Nicaragua,Private,Other-service,<=50K,thomas,swan,36.0,sparkes close,,214 x1,kadina,vid,9156030
7346,Male,47,White,Divorced,Prof-school,United-States,Private,Adm-clerical,<=50K,natalee,holmeis,56.0,brooklands road,,alexandra hills,3075,w,7659258
7347,Male,31,White,Never-married,12th,United-States,Private,Sales,<=50K,dominic,frankcombe,17.0,hartigan street,ballenah,davoren park,2834,wa,8908886
7348,Male,35,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,jackson,tanzi,9.0,noala street,,aspendale,3810,qld,6365926
7349,Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,liana,franklin,25.0,waramanga place,,kogarah,2627,qld,8035340
7350,Male,28,White,Never-married,11th,United-States,Self-emp-not-inc,Craft-repair,<=50K,brody,smith,140.0,feathertop street,,iluka,2612,wa,3516900
7351,Male,58,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,ethan,brown,17.0,moodie street,,regents park,3915,qld,8794209
7352,Female,21,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,myaa,nolan,231.0,,apat 5,gully ferntree,3124,vic,5157301
