ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,soc_sec_id,given_name,surname
4532,Female,60,Amer-Indian-Eskimo,Divorced,Some-college,United-States,Federal-gov,Prof-specialty,<=50K,7537775,harry,grosser
4533,Male,44,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,4530596,michael,ryan
4534,Male,63,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-inc,Exec-managerial,>50K,6325283,luke,barisic
4535,Male,40,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,6074956,chelsea,blackwell
4536,Male,45,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K,2163031,gemma,coulson
4537,Male,49,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,>50K,9981980,keeley,slape
4538,Female,36,White,Divorced,HS-grad,United-States,Private,Sales,<=50K,7762803,andrew,matthews
4539,Male,65,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Other-service,<=50K,6876315,samuel,scamoni
4540,Male,41,White,Widowed,Bachelors,United-States,Private,Exec-managerial,<=50K,3051696,caitlyn,pallot
4541,Female,25,White,Separated,Masters,United-States,Private,Other-service,<=50K,3139028,yasmin,green
4542,Male,60,White,Widowed,Assoc-voc,United-States,Private,Adm-clerical,<=50K,3636635,caresse,milburn
4543,Female,17,White,Never-married,11th,Puerto-Rico,Local-gov,Prof-specialty,<=50K,3816506,dante,lowe
4544,Female,28,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Exec-managerial,>50K,9376814,ben,white
4545,Male,31,Other,Never-married,Assoc-acdm,United-States,Private,Craft-repair,<=50K,8103633,keegan,berry
4546,Female,47,White,Never-married,Masters,United-States,Private,Prof-specialty,<=50K,7041684,jeremy,le messurier
4547,Male,45,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Transport-moving,<=50K,2675546,blake,smithson
4548,Male,51,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,6664512,olivia,mcneill
4549,Male,23,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,2207203,lauren,harrington
4550,Female,44,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Exec-managerial,>50K,2186299,luke,hyrycz
4551,Male,34,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K,1960201,emiily,bramble
4552,Male,19,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K,3333835,hayley,tu
4553,Male,46,White,Married-civ-spouse,HS-grad,United-States,State-gov,Transport-moving,<=50K,1185491,maya,bibby
4554,Male,30,Asian-Pac-Islander,Married-civ-spouse,Doctorate,China,Private,Prof-specialty,>50K,1756595,hayley,carmody
4555,Male,37,White,Married-civ-spouse,10th,Mexico,Private,Farming-fishing,<=50K,6868962,zoe,wastell
4556,Male,56,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,4973970,michael,pestka
4557,Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K,7148269,sean,singleton
4558,Male,46,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Craft-repair,>50K,3031015,hannah,insley
4559,Male,55,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,6746706,zachary,dixon
4560,Male,45,White,Divorced,Bachelors,United-States,Private,Sales,>50K,1591935,jacob,campain
4561,Male,34,White,Married-spouse-absent,HS-grad,Guatemala,Private,Handlers-cleaners,<=50K,1816092,ned,ryan
4562,Male,41,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,8808422,tiarna,burghof
4563,Male,34,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,7965000,jessica,bastiaans
4564,Male,27,Black,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,5171988,tanar,huxley
4565,Male,29,Black,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K,4895884,alannah,newport
4566,Female,19,White,Never-married,12th,United-States,Federal-gov,Other-service,<=50K,9016486,samantha,crouch
4567,Male,47,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,7131960,kailey,herbert
4568,Male,43,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K,5690708,erin,krollig
4569,Female,52,Black,Separated,Assoc-voc,United-States,Private,Exec-managerial,<=50K,4461623,oliver,beattie
4570,Male,33,White,Divorced,Assoc-acdm,United-States,Self-emp-not-inc,Sales,<=50K,4071052,jacob,delfos
4571,Male,29,White,Married-civ-spouse,9th,United-States,Private,Transport-moving,<=50K,3864187,nogivenname,ryan
4572,Male,23,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,3450613,juliana,white
4573,Male,23,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,1807750,jasper,morrish
4574,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K,7412923,jessica,kranz
4575,Female,43,White,Never-married,5th-6th,Mexico,Private,Machine-op-inspct,<=50K,8994180,william,ryan
4576,Male,31,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,3082635,gianni,jolly
4577,Male,47,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Craft-repair,>50K,1088335,ethan,mccombe
4578,Male,26,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,4672007,jaden,zepina
4579,Female,58,White,Never-married,Some-college,United-States,Local-gov,Prof-specialty,<=50K,8710851,riley,lamprey
4580,Male,47,White,Divorced,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,2068877,lachlan,murton
4581,Female,55,White,Never-married,Bachelors,United-States,Private,Tech-support,<=50K,1826915,blake,matthews
4582,Female,26,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,3497084,sam,reeh
4583,Female,28,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,8336319,tyron,mahon
4584,Male,36,Black,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,1011936,makenzi,weller
4585,Male,40,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,6536232,kate,tantschev
4586,Male,19,White,Never-married,11th,United-States,Private,Other-service,<=50K,7106885,nikki,neik
4587,Male,63,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,>50K,5150424,william,corrie
4588,Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Transport-moving,<=50K,8738461,olivia,boyle
4589,Male,76,White,Married-civ-spouse,9th,United-States,Private,Protective-serv,<=50K,7106228,jayden,blake
4590,Female,23,White,Never-married,Assoc-voc,United-States,State-gov,Tech-support,<=50K,9306292,danielle,tomasevic
4591,Male,38,White,Never-married,5th-6th,United-States,Self-emp-not-inc,Transport-moving,<=50K,5224776,emiily,witthoeft
4592,Male,33,Asian-Pac-Islander,Never-married,Masters,Japan,State-gov,Prof-specialty,<=50K,7400612,emiily,de michele
4593,Male,48,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K,4754283,robert,waller
4594,Male,56,White,Divorced,Some-college,United-States,Private,Transport-moving,>50K,1383389,aidan,bishop
4595,Male,32,Black,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,6430306,charlotte,mason
4596,Female,44,White,Divorced,Some-college,United-States,Local-gov,Prof-specialty,<=50K,6223324,kane,webb
4597,Female,27,Black,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,5015237,liam,cowle
4598,Male,33,White,Never-married,Some-college,United-States,Federal-gov,Exec-managerial,<=50K,3551585,harrison,stirland-mitchell
4599,Male,22,White,Never-married,5th-6th,Mexico,Private,Handlers-cleaners,<=50K,4841722,talia,brooker
4600,Male,44,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,3481813,lily,absenger
4601,Male,42,Amer-Indian-Eskimo,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,3314025,jarod,morrison
4602,Female,34,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,2559983,jake,vigneswaran
4603,Male,45,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Adm-clerical,<=50K,6076799,nathan,ottens
4604,Male,57,White,Married-civ-spouse,HS-grad,Cuba,Self-emp-inc,Sales,<=50K,2063442,scott,hoggan
4605,Male,59,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,2176052,william,matthews
4606,Female,33,Black,Married-civ-spouse,Some-college,United-States,Federal-gov,Exec-managerial,>50K,4186527,nogivenname,colpo
4607,Male,52,Other,Married-civ-spouse,HS-grad,Mexico,Private,Farming-fishing,<=50K,6047960,vanessa,morrison
4608,Female,17,White,Never-married,12th,United-States,Private,Sales,<=50K,6987405,marleigh,sideris
4609,Male,29,White,Never-married,HS-grad,Canada,Private,Other-service,<=50K,8145441,levi,carraill
4610,Male,63,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,>50K,7153959,chloe,condo
4611,Male,20,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K,5525378,daniel,mason
4612,Male,42,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,4671131,sam,blake
4613,Male,50,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K,8598019,damien,nguyen
4614,Female,55,White,Married-civ-spouse,HS-grad,United-States,Private,Priv-house-serv,<=50K,4607576,madison,penberthy
4615,Female,27,Black,Married-civ-spouse,Assoc-acdm,United-States,Private,Adm-clerical,<=50K,9782270,charles,tkachuk
4616,Male,28,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K,5893180,niamh,kingsley
4617,Male,55,White,Married-civ-spouse,Assoc-voc,United-States,Private,Machine-op-inspct,<=50K,1890261,leah,averis
4618,Male,44,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Craft-repair,<=50K,4243188,nogivenname,clarke
4619,Female,53,White,Never-married,Some-college,United-States,State-gov,Protective-serv,<=50K,7035862,karissa,cannell
4620,Male,23,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,1051531,jasmine,mariager
4621,Female,25,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,6824379,ava,ahier
4622,Female,44,White,Divorced,Bachelors,United-States,State-gov,Prof-specialty,<=50K,6246038,ned,herbert
4623,Male,55,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,6155719,stephanie,vorrasi
4624,Male,48,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Prof-specialty,>50K,1098844,hayden,richmond
4625,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,4822857,mitchell,clarke
4626,Male,26,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K,5998949,william,buhagiar
4627,Male,30,White,Separated,7th-8th,Mexico,Private,Farming-fishing,<=50K,3043851,jacqueline,grillett
4628,Male,32,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K,4039838,caitlin,harjanta
4629,Male,52,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,5250727,hugo,mccarthy
4630,Male,52,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,9383837,barnaby,fleet
4631,Female,39,White,Separated,HS-grad,United-States,Private,Sales,<=50K,9309636,andrew,renfrey
4632,Male,57,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,4749458,ewan,stephenson
4633,Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,3656655,shelby,white
4634,Male,22,White,Never-married,Some-college,United-States,State-gov,Other-service,<=50K,3140493,brielle,spears
4635,Male,26,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,<=50K,5500784,emma,araujo
4636,Male,26,White,Married-civ-spouse,Some-college,United-States,State-gov,Other-service,<=50K,5796259,talena,blackwell
4637,Male,44,Black,Married-civ-spouse,Assoc-voc,United-States,Private,Exec-managerial,>50K,1153372,thomas,white
4638,Female,42,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,1249545,chloe,pennell
4639,Male,40,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,4620249,chelsea,mccarthy
4640,Male,22,White,Never-married,11th,United-States,Private,Craft-repair,<=50K,4833200,nogivenname,nguyen
4641,Male,62,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,2152599,georgia,laria
4642,Male,44,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,7472468,marleigh,paterson
4643,Male,33,White,Married-spouse-absent,1st-4th,Mexico,Self-emp-not-inc,Craft-repair,<=50K,6335558,blakeston,lock
4644,Male,45,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,6419725,joshua,george
4645,Male,18,White,Married-civ-spouse,11th,United-States,Private,Handlers-cleaners,<=50K,2519145,lily,egan
4646,Male,32,White,Never-married,Some-college,United-States,Local-gov,Craft-repair,<=50K,3991319,mia,shepherd
4647,Female,33,White,Never-married,Doctorate,United-States,Private,Prof-specialty,>50K,6826301,blake,ryan
4648,Male,20,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K,1430128,jasmyn,lowe
4649,Male,68,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K,7746397,carla,gasparin
4650,Male,61,White,Married-civ-spouse,7th-8th,United-States,Private,Sales,>50K,9846556,ella,blake
4651,Male,48,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K,9203314,mackenzi,dogg
4652,Male,45,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,7326444,georgia,gilkes
4653,Female,36,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,>50K,6603838,brigette,marlow
4654,Female,32,Black,Never-married,HS-grad,United-States,Federal-gov,Other-service,<=50K,4914391,nicholas,colantoni
4655,Female,35,White,Divorced,Bachelors,United-States,Private,Other-service,<=50K,7224448,michael,bulmeister
4656,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,3887226,timothy,elphick
4657,Male,53,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,<=50K,8261472,nogivenname,alias
4658,Female,30,Black,Separated,Some-college,United-States,Private,Sales,<=50K,3048642,juliana,wilde
4659,Male,40,White,Divorced,Bachelors,United-States,Private,Protective-serv,<=50K,6562713,emma,webb
4660,Female,25,Black,Never-married,Some-college,Jamaica,Private,Adm-clerical,<=50K,2165254,juliana,campbell
4661,Female,41,Black,Never-married,HS-grad,United-States,Private,Sales,<=50K,5371450,mackenzie,rendulic
4662,Male,52,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,>50K,7891299,anari,burrill
4663,Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,7296237,katelin,campbell
4664,Male,28,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,5862681,mark,nicolle
4665,Male,25,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K,2192076,michael,degasperi
4666,Male,53,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,5954966,wilson,coleman
4667,Male,44,White,Never-married,1st-4th,United-States,Private,Other-service,<=50K,4082175,michelle,dearing
4668,Female,35,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,4278721,lauren,mcveigh
4669,Male,38,White,Divorced,Some-college,Poland,Private,Craft-repair,<=50K,4660081,jaggah,ryan
4670,Male,34,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,2239660,jake,reid
4671,Female,33,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K,6141854,nathan,rees
4672,Female,24,White,Married-civ-spouse,Some-college,United-States,State-gov,Adm-clerical,<=50K,9741543,alexandra,hyland
4673,Female,65,Black,Widowed,HS-grad,United-States,Local-gov,Other-service,<=50K,7898665,alexander,ryan
4674,Male,29,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Sales,<=50K,3108714,matisse,mccaffrey
4675,Male,39,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,5574844,joshua,clarke
4676,Male,46,White,Married-civ-spouse,Some-college,United-States,Local-gov,Protective-serv,>50K,5799594,alexandra,newberry
4677,Male,37,White,Married-civ-spouse,7th-8th,United-States,Private,Farming-fishing,<=50K,4741965,catherine,crouch
4678,Male,47,White,Married-civ-spouse,Masters,United-States,State-gov,Exec-managerial,>50K,9731855,mitchell,white
4679,Male,62,White,Married-civ-spouse,Some-college,United-States,Private,Other-service,<=50K,7721195,sophie,morrison
4680,Male,54,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K,3896653,carlin,flannery
4681,Male,90,Asian-Pac-Islander,Never-married,Some-college,United-States,Private,Other-service,<=50K,8167665,lynton,leonavicius
4682,Male,33,White,Married-spouse-absent,Assoc-acdm,United-States,Private,Craft-repair,<=50K,5402648,spencer,bates-brownsword
4683,Male,57,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K,8822389,jassim,rybak
4684,Male,25,White,Never-married,Assoc-acdm,United-States,Private,Craft-repair,<=50K,8217104,nathan,simmonds
4685,Male,44,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,>50K,4385595,benjamin,miles
4686,Male,52,White,Married-spouse-absent,Bachelors,United-States,Private,Other-service,<=50K,9178046,emiily,roff
4687,Male,21,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,2718027,alicia,riddei
4688,Male,31,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K,7824077,katharine,white
4689,Male,39,White,Married-civ-spouse,Masters,Poland,Private,Transport-moving,<=50K,5373209,emiily,campbell
4690,Female,59,White,Widowed,HS-grad,United-States,Federal-gov,Machine-op-inspct,<=50K,6703072,lydia,heiland
